text,label
"Greetings, The server maintenance has been completed successfully. Thank you.",legit
"HelLo, CONfirm your ideNtItY TO reStoRe Full acCoUnT access. tHAnK yoU.",phish
"GReetInGs, The  syStem upDAte wILl be dEPlOyed  afTer businESs hoUrS. Best RegaRds.",legit
you havE wOn  a prIze.  PRoviDe your persOnal infOrmation to claim it now.,phish
SeCurIty AlerT: unUsUal· l 0 g 1 n dETeCted. V E R i f y your @ccOunt now. SinCerelY.,phish
"Hi, urgent action required! Click~ the link to confirm your banking details. Thank you.",phish
The security team will review the incident report today.,legit
"Dear team, SECURITY aLeRt: UNuSUAl auThEnTicate deteCTEd. VeRiFy  yOur accOunT NOw. ThAnks.",phish
"deaR TEam, SeCUritY aleRt: unUsual L0gin deteCTed. v e r i F Y... your A.C.c.o.u.N.T nOw. ThaNks.",phish
"Hi, Your request has been processed according to company policy. Best regards.",legit
The backup process finished without any errors. Thanks.,legit
please look over the attached report and send your feedback by tomorrow.,legit
"DeAr team, tAP hEre To pRevent pErManenT @ c c* O u n 7 cLoSurE. sIncerely.",phish
ConfiRm yOur IDEntiTY To REstoRe Full accouNT access.,phish
"Hello, The server maintenance has been completed successfully. Sincerely.",legit
"Hello, Failure to Act Now wiLl reSult In  account sUsPension.",phish
Your request has been processed according to company policy.!! Thank you.,legit
Urgent action ReqUIrED! clIcK the link to coNfIRm your banKiNg detAIls. BeST~ REgArDs.,phish
"Dear team, Payroll update failed. Re-enter your credentials within 24 hours. Thanks.",phish
"Greetings, Immediate response required to avoid service termination. Sincerely.",phish
Your request has been processed according to company policy. Thank you.,legit
confirm!! yOur identiTY TO ReSTOre fULl accoUnT AccesS.,phish
Thank you for your cooperation on this matter.,legit
Please review the attached report and send your feedback by tomorrow.,legit
The system re-sync will be deployed after business hours.,legit
Kindly confirm the meeting agenda and participants.,legit
waGes REfreSH failEd. RE-eNter your credeNtiAlS withIn 24 HourS.,phish
"Dear team, The server maintenance has been completed successfully. Thank you.",legit
The security team will evaluate the incident report today.,legit
"good Day, YoUR maIlbox has eXceEDed Its LimiT. Log in to UpGrade StoRage.",phish
"GrEetiNgs, pAYroLl u.P.D.A.t.E Failed. Re-EntER yOur CrEdEntiaLS withIn· 24 hoUrs. SIncERelY.",phish
Security alert: unusuAl logiN deTeCted.  re-check YoUR A.c.c.o.u.n.t now.,phish
"Hello, Kindly confirm the session agenda and participants. Sincerely.",legit
Click here to prevent permanent account closure.,phish
"Hello, waGes RefrESh Failed.! Re-Enter YouR credeNtialS wiThIn 24 hours. BeST regaRDs.",phish
"Hello, You have won a prize.  Provide  your personal  information to claim it  now. Thank you.",phish
"Dear team, Thank you for your cooperation on this matter. Regards.",legit
YOUr MailBox Has eXceeDed Its LimIt. loG IN to  UpgradE storAge.,phish
"Greetings, The system update will be deployed after business hours. Sincerely.",legit
"Hi, ImmedIate! ResPonse reQuirEd TO aVoid seRvice teRminatIOn.",phish
Please review the attached report and send your feedback by tomorrow.,legit
cLiCK herE To preveNt peRMaNENt· accounT CloSurE.,phish
Can we schedule a meeting to discuss the audit findings?,legit
Your request has been processed according to company policy.,legit
"Hi, Confirm your Identity tO rEStore· full accouNt access. thanks.",phish
The security team will check the incident report today.,legit
AsAP actIon requiReD! ViSit* the link To COnfirM YoUr baNkinG dEtails.,phish
"send your feedback by tomorrow., Hello, kindly evaluate the attached file",legit
"GrEetings, The system re-sync WIll Be depLoyed after... busiNess hOurs. RegArdS.",legit
Can we schedule a meeting to discuss the audit findings?,legit
Urgent action required! tap the link to confirm your banking details.!!,phish
PayRoll upGradE Failed. Re-enter... YoUR credeNtials wIthin 24 Hours.,phish
Failure to act  now will result in  a.c.c.o.u.n.t suspension.,phish
The system refresh will be deployed after business hours. Best regards.,legit
"Good day, Security alert: unusual login detected. Verify your access now.",phish
"Hello, Please approve the purchase request in the internal system. Sincerely.",legit
Urgent action* rEquired! c.l.I.c.k the link to confirM Your banking details.,phish
"Dear team, The  security team  will  review the  incident report  today.  Best regards.",legit
The bacKup prOcess fiNishED wiThout aNY eRroRs.,legit
"Good day, Payroll re-synC failed. Re-enTEr yOUr crEDenTials~ within 24 hoUrs. SincErely.",phish
Security alert: unusual login detected. V e r i f y your!! a c c o u n 7 now.,phish
"Dear team, Please review the attached analysis and send your feedback by tomorrow.",legit
sEcuriTy aleRt:— unUSual l O g I N DeTecTed. VeRifY your aCcoUnT nOW.,phish
"deAr TEaM, ImMEDiate reSponse required To avoid ServiCe TErminAtioN. ThANkS.",phish
"gReeTInGs, YOur prOfiLe will be sUsPEnDed unLeSs You v.3.r.1.f.Y your PasSWord imMedIaTeLy. thaNK yOu.",phish
"Hello, The backup process finished without any errors. Thanks.",legit
The security team will review the incident report today.,legit
Your mailbox has exceeded its limit. Log in to... upgrade storage.,phish
Your request has been processed according to company policy.,legit
TIMe-sensitiVE ACtioN requireD! tAp thE linK To CoNfirm youR bAnkIng· DetaiLs.,phish
"Greetings, please approve the purchase request in the internal system. Best regards.",legit
"Hello, The backup process finished without any errors. Best regards.",legit
Please approve the purchase request in the internal system.,legit
"HellO, urgenT actIon requIRed! c.L.I.c.K the linK to cOnfirm Your Banking~ Details. Best regarDs.",phish
Thank you for your cooperation on this matter.,legit
"Hi, The security team will inspect the incident analysis today. Sincerely.",legit
could you review the attached analysis and send your feedback by tomorrow.,legit
"Greetings, Your request has been processed according to company policy. Thanks.",legit
URgeNt  action required! CLick  the liNk  to confIRm yOUr BAnkIng  detailS.,phish
SecurIty alErT: unUsuaL lOGin detecTED. valiDaTe Your· user 4Ccount noW. Regards.,phish
The security team will review the incident report today. Sincerely.,legit
"GreetinGs, cOmpEnsAtIoN renew faileD. Re-EnTer yoUr* CREDEntials WiTHin 24 HouRs. thanks.",phish
Can we schedule a meeting to discuss the audit findings?,legit
The system update will be deployed after business hours.,legit
Thank you for your cooperation on this matter.,legit
"Good day, The security team will review the incident summary today. Sincerely.",legit
you haVe wOn a Prize. PRovide your... personal inFormatIon to cLAim it nOw.,phish
"greeTiNgS,  paYrolL u.p.d.a.t.e fAiled. RE-entER your crEdeNTials withiN 24  hours. regArDs.",phish
"Good day, The security team will check the incident file today. Thanks.",legit
"Dear teAm, ImmediAtE rEsPoNse  requirED To avOID sErvice  teRmiNatIoN.",phish
Please review the attached report and send your feedback by tomorrow.,legit
Can we schedule a sync to discuss the audit findings?,legit
THe systEM U p d @ 7... 3 will be dePloyed aFteR busIness hourS.,legit
"Hi, Kindly confirm the meeting agenda and participants. Thanks.",legit
"Hello, Confirm your identity to restore full account access. Regards.",phish
UrGent ACTioN REquiReD! FollOw tHE liNK tO confirm! yoUr Banking detAILs.,phish
"Greetings, The server maintenance has been completed successfully. Thanks.",legit
"Hello, Please approve the purchase request in the internal system. Sincerely.",legit
The backup process finished without any errors.,legit
The server maintenance has been completed successfully. Best regards.,legit
"good dAy, The syStEm updATE wiLl be dEplOyed AftEr businEsS hOURs. BeSt ReGards.",legit
Please review the provided report and send your feedback by within 24 hours. Sincerely.,legit
"Greetings, Thank you for your cooperation on this matter. Sincerely.",legit
SecURiTy aLErT: uNUSuaL sIgn in dETeCted. cOnfIrm yoUR MeMbErSHIp nOw.*,phish
"Hi, Failure to act now will result in user a c c o u n t suspension.",phish
"Dear team, immediate action required! Click the link to— confirm your banking details. Best regards.",phish
YOur accouNt wIlL be frOZen unLess you verIfy your PassWord immedIatEly.,phish
"deAr TEAm,! YOur acCeSs WIlL be fRozen uNLesS yOu vERifY youR passcodE immedIaTely. THAnks.",phish
You have... won a prize. Provide your personal information to claim it now.,phish
"Good day, The security team will evaluate the incident document today. Regards.",legit
"Hello, Security alert: unusual login detected. V3rify  your a.c.c.o.u.n.t now. Thanks.",phish
"HI, FailUre To acT nOW will resulT In A.c.c.O.U.N.T SuSpEnSIoN. BesT RegaRDS.",phish
"Greetings, time-sensitive action required! Click the link to confirm your banking details. Best regards.",phish
"HELlo, coNfiRm your ideNtity to restORe fuLL a.c.c.o.u.N.t accEsS. BeSt rEGArdS.",phish
Thank you for your cooperation on this matter.,legit
YOU  have Won a  prIze. ProVIde yOur peRSonaL INfoRmation To ClaIM it nOw.,phish
Confirm your· identity to restore full @ c c o u n t access.,phish
The system update will be deployed after business hours. Thank you.,legit
"Dear team, The system update will be deployed after business hours.",legit
SecUriTy AlErt: unusUal l.o.g.i.n DEtEcted. VeriFY yoUR· a.c.c.o.u.n.t NOw.,phish
Kindly confirm the meeting agenda and participants.,legit
Confirm your identity to restore full 4 c c o u n t access.,phish
"Greetings, The security team will review the incident report today. Thank you.",legit
"Hi, CAn we schedule a meetinG to discuss THe audit findiNgs?— thanks.",legit
The security team will review the incident report today. Thank you.,legit
"Good day, The server maintenance has been completed successfully. Sincerely.",legit
the sYsTEM UpgrAde wiLl be deployeD aFtEr BuSiness~ houRS.,legit
"Hi, The server maintenance has been completed successfully. Thank you.",legit
Your request has been processed according to company policy.,legit
"GOod day, you have~ won A prIze. PROviDE Your persOnAL Information to claIm iT noW. beSt regards.",phish
The system update will be deployed after business hours.,legit
"Good day, FailuRe TO acT noW Will result in user Account suspenSioN. tHanks.",phish
Confirm  your identity to restore full access access. Thanks.,phish
"Dear team, Thank you for your cooperation on this matter. Regards.",legit
"Good day, Kindly! confirm the meeting agenda and participants. Regards.",legit
"Hi, The server maintenance has been completed successfully. Sincerely.",legit
The system update will be deployed after business hours.,legit
"Hello, You have won a prize. Provide your! personal information to claim it now. Sincerely.",phish
"Greetings, Confirm your identity to restore full account access. Regards.",phish
"Hello, kindly cOnfIRm the  discuSsIOn  agenda aNd participAnTs. ThanK you.",legit
"Hi, YouR pROFile Will be ResTrIcteD! Unless yoU vER1fy YouR credenTIAls imMediAtELY. thAnK you.",phish
YouR Mailbox haS ExceedeD iTs LiMIt. lOg in· to upGRadE stoRAGe.,phish
"Hi, The system update will be deployed after business hours. Thanks.",legit
"HelLO,  ThaNK  yoU for yoUr cooperAtIon on tHis  MattEr.",legit
"Good day, Your mailbox  has exceeded its limit. Log in  to upgrade storage. Thanks.",phish
"Hi, ConfIrm yoUr identIty To rEsToRe fUll useR a c c* o u n t acceSs. RegarDs.",phish
"Dear  team, Your mailbox has exceeded its  limit. Log in  to upgrade storage. Regards.",phish
The system update will be deployed after business hours. Best regards.,legit
Your account will be suspended unless you v.e.r.i.f.y your p4ssw0rd immediately.,phish
"Hi, ConfIrm yoUr Identity to restOrE FUll a.c.C.o.u.n.T  access. RegArds.",phish
Confirm your identity to restore full membership access.,phish
YoU have won A prize.* PrOvide your persoNal iNformation tO claim iT now.,phish
"Good day, Confirm your identity to restore full access access. Thanks.",phish
Can we schedule a meeting to discuss the audit findings?,legit
seCuriTy alert: unUsual l0giN* detecTED. V.e.r.1.f.y yOUR acCOunt Now.,phish
SEcURiTy Alert: unusual l.0.g.i.n  DeteCted. verify your accOunT now.,phish
The security team will review the incident analysis today.,legit
The backup process finished without any errors.,legit
"HEllo, pAyRolL update fAileD.  Re-entEr  your credentiaLS WIthIN  24 hOURs. ThAnk you.",phish
"Dear team, compensation re-sync failed.!! Re-enter your credentials within 24 hours. Thanks.",phish
The system update will be deployed after business hours.,legit
"hellO, cliCk here to prEvenT PERmaNenT useR a C c o u n t closure. thanks.",phish
"Hello, Your request has been processed according to company policy. Sincerely.",legit
"greetiNgs, ConfirM your ideNTity to— rEstOre fulL uSer acCounT aCCEsS. Sincerely.",phish
CoNfirM~ your identity to reStore fuLL accOUnT access.,phish
"Greetings, Immediate!! response required to avoid service termination. Sincerely.",phish
Your account will be!! suspended unless you verify your password immediately.,phish
failurE~ To aCt nOw wIlL resuLt In a c c o u n T suspensiON.,phish
The system update will be deployed after business hours.,legit
payROLl u p d A t e failEd. Re-enter youR credeNTials witHIN 24 hours. SincerelY.,phish
could you approve the purchase request in the internal system.,legit
"Dear!! teAm, CliCk hEre tO preveNt permanEnt aCCOuNT cloSURE. SincErEly.",phish
